time,ax,ay,az,atotal
1.7802300453186035,-0.2,-0.17,0.03,0.26
1.7993898391723633,-0.21,-0.21,0.04,0.29
1.8007588386535645,-0.2,-0.19,0.05,0.28
1.8100409507751465,-0.24,-0.15,0.04,0.28
1.8200290203094482,-0.4,-0.02,0.07,0.4
1.8299078941345215,-0.54,0.0,0.09,0.54
1.8402738571166992,-0.66,0.04,-0.15,0.67
1.8497538566589355,-0.63,0.06,0.03,0.63
1.859745979309082,-0.4,0.05,0.23,0.46
1.8696489334106445,0.26,0.07,0.2,0.33
1.8797719478607178,-0.31,-0.07,-0.42,0.52
1.9006240367889404,-0.4,-0.07,0.07,0.41
1.9020681381225586,-0.38,-0.14,0.03,0.4
1.909559965133667,-0.48,-0.16,0.02,0.5
1.9193568229675293,-0.54,-0.15,0.03,0.56
1.9292819499969482,-0.43,-0.01,0.04,0.43
1.939652919769287,-0.31,0.11,0.01,0.32
1.9490818977355957,-0.33,-0.15,0.02,0.36
1.9589648246765137,-0.3,-0.2,0.02,0.36
1.9690861701965332,-0.37,-0.09,0.03,0.38
1.9790210723876953,-0.64,-0.09,0.04,0.64
2.001617908477783,-0.8,-0.17,0.01,0.81
2.0031380653381348,-0.99,-0.46,0.02,1.09
2.008847951889038,-0.94,-0.73,0.03,1.19
2.0187089443206787,-0.68,-0.74,0.05,1.0
2.0286459922790527,-0.29,-0.32,0.07,0.43
2.0390939712524414,-0.22,-0.04,-0.05,0.22
2.0484399795532227,-0.34,0.0,0.09,0.35
2.0585451126098633,-0.58,0.24,0.01,0.62
2.0684170722961426,-0.67,0.54,0.05,0.86
2.0784969329833984,-0.83,0.48,0.04,0.95
2.0996928215026855,-0.67,0.49,0.0,0.83
2.1024279594421387,-0.66,0.32,0.06,0.73
2.1081600189208984,-0.37,0.37,0.01,0.52
2.1179850101470947,-0.49,0.12,0.02,0.5
2.1279399394989014,-0.48,0.06,0.04,0.48
2.1378960609436035,-0.56,0.17,0.03,0.58
2.14778995513916,-0.43,0.27,0.04,0.5
2.1578500270843506,-0.28,0.38,0.04,0.47
2.167685031890869,-0.27,0.3,0.04,0.4
2.1778669357299805,-0.2,0.22,-0.02,0.29
2.1876399517059326,-0.16,0.16,0.06,0.23
2.203274965286255,-0.15,0.22,0.07,0.27
2.2074270248413086,-0.25,0.39,-0.06,0.46
2.2173960208892822,-0.52,0.46,0.0,0.69
2.227315902709961,-0.57,0.55,-0.01,0.79
2.237251043319702,-0.98,0.45,-0.03,1.07
2.2471070289611816,-1.07,0.31,0.08,1.11
2.2572309970855713,-0.98,0.32,-0.06,1.03
2.267119884490967,-0.99,0.34,0.07,1.04
2.2852001190185547,-0.45,0.54,0.07,0.7
2.2871499061584473,0.22,0.66,0.09,0.7
2.2968311309814453,0.86,0.78,0.08,1.16
2.306694984436035,1.09,0.89,0.05,1.4
2.3166818618774414,0.63,0.78,-0.15,1.01
2.3266379833221436,-0.25,0.52,0.04,0.57
2.3365540504455566,-0.23,0.71,0.11,0.75
2.3464629650115967,-0.22,0.85,-0.12,0.88
2.356400966644287,-1.0,0.62,0.2,1.19
2.3663690090179443,-0.78,0.52,0.01,0.93
2.385354995727539,-0.31,0.48,0.07,0.57
2.387350082397461,0.68,0.6,0.03,0.9
2.3962178230285645,1.0,0.7,0.05,1.22
2.406404972076416,0.56,0.63,-0.09,0.84
2.4161319732666016,0.26,0.54,0.01,0.59
2.4258790016174316,-0.91,0.45,-0.03,1.01
2.4358959197998047,-0.2,0.48,0.1,0.52
2.44571590423584,0.41,0.48,0.01,0.63
2.456120014190674,0.17,0.48,0.02,0.5
2.465682029724121,-0.01,0.5,0.04,0.5
2.4842700958251953,-0.03,0.47,0.04,0.47
2.4862241744995117,0.05,0.43,0.01,0.43
2.4954538345336914,0.04,0.43,0.02,0.43
2.5053789615631104,0.24,0.47,0.09,0.53
2.515395164489746,0.55,0.41,-0.05,0.68
2.5252270698547363,0.69,0.36,0.09,0.78
2.5353119373321533,0.51,0.29,-0.03,0.58
2.5451951026916504,0.38,0.25,0.04,0.45
2.5551071166992188,0.82,0.21,0.03,0.84
2.5650711059570312,0.68,0.2,0.03,0.7
2.5855178833007812,0.64,0.21,0.03,0.67
2.587718963623047,0.78,0.27,0.15,0.83
2.5949180126190186,0.59,0.27,-0.01,0.64
2.604745864868164,0.43,0.33,-0.02,0.54
2.614717960357666,0.42,0.33,0.04,0.53
2.6245689392089844,0.45,0.2,-0.01,0.49
2.6345629692077637,0.12,0.13,-0.04,0.18
2.644601821899414,-0.45,0.18,0.06,0.48
2.6545419692993164,-0.46,0.29,0.11,0.55
2.664469003677368,-0.16,0.39,0.02,0.42
2.68782901763916,-0.14,0.53,0.01,0.54
2.6916451454162598,0.2,0.55,0.13,0.59
2.6942601203918457,-0.02,0.48,-0.09,0.48
2.7040529251098633,-0.44,0.49,0.06,0.66
2.7140440940856934,-0.46,0.37,-0.01,0.59
2.724000930786133,-0.5,0.19,0.05,0.53
2.7340450286865234,-0.38,0.12,0.08,0.4
2.743927001953125,0.0,0.12,0.14,0.18
2.7539639472961426,-0.69,0.37,-0.22,0.81
2.7639169692993164,-0.11,-0.06,0.14,0.18
2.7875680923461914,0.53,-0.23,0.01,0.57
2.791538953781128,0.75,0.07,-0.05,0.75
2.7934751510620117,0.51,0.27,0.13,0.59
2.8033549785614014,0.81,0.24,0.26,0.88
2.813405990600586,0.0,0.24,-0.41,0.47
2.8232221603393555,0.54,0.15,0.31,0.64
2.8334109783172607,0.77,0.01,-0.04,0.77
2.8432321548461914,0.51,0.13,0.04,0.52
2.853235960006714,0.56,0.21,0.07,0.6
2.8630850315093994,0.27,0.38,-0.06,0.47
2.8731019496917725,0.33,0.37,0.05,0.49
2.8899829387664795,0.25,0.38,-0.04,0.45
2.8929009437561035,-0.09,0.41,-0.03,0.42
2.9026780128479004,-0.12,0.29,0.03,0.31
2.9128050804138184,0.26,-0.02,-0.06,0.26
2.92264986038208,0.73,-0.18,0.1,0.75
2.9326980113983154,0.5,-0.07,-0.03,0.5
2.9426331520080566,0.38,0.08,0.18,0.42
2.952481985092163,0.36,0.19,-0.03,0.4
2.9625301361083984,0.18,0.34,0.06,0.38
2.972443103790283,0.33,0.35,-0.02,0.48
2.988093852996826,0.51,0.34,0.04,0.61
2.9921510219573975,0.41,0.29,0.03,0.5
3.002087116241455,0.33,0.19,0.05,0.38
3.0120930671691895,0.16,0.16,0.03,0.22
3.0219409465789795,-0.01,0.18,0.04,0.18
3.031909942626953,-0.13,0.15,0.03,0.2
3.0418028831481934,-0.3,0.14,0.07,0.33
3.051826000213623,0.04,0.11,0.05,0.12
3.061807155609131,-0.16,0.15,-0.04,0.22
3.071713924407959,-0.14,0.22,-0.01,0.26
3.0879440307617188,0.34,0.14,0.09,0.37
3.09159517288208,0.72,0.17,-0.01,0.73
3.101428985595703,0.78,0.32,0.0,0.84
3.111330986022949,0.79,0.4,0.08,0.88
3.121312141418457,0.76,0.41,0.05,0.86
3.131335973739624,0.57,0.51,0.0,0.76
3.1415810585021973,0.6,0.51,0.07,0.79
3.1511831283569336,0.5,0.53,-0.01,0.72
3.1612091064453125,0.6,0.26,0.1,0.66
3.171175956726074,0.72,0.28,-0.09,0.77
3.1896591186523438,0.65,0.3,0.07,0.71
3.191709041595459,0.58,0.25,-0.05,0.63
3.2007899284362793,0.59,0.26,0.03,0.64
3.210705041885376,0.57,0.22,0.08,0.61
3.220667839050293,0.34,0.29,0.0,0.44
3.2307229042053223,0.27,0.3,0.05,0.4
3.2404329776763916,0.28,0.22,0.05,0.35
3.250504970550537,0.53,0.24,0.1,0.59
3.2606120109558105,0.46,0.37,-0.09,0.59
3.2704999446868896,0.26,0.47,0.04,0.53
3.2908148765563965,0.38,0.29,0.07,0.48
3.292818069458008,0.46,0.22,0.02,0.51
3.3001880645751953,0.48,0.08,0.1,0.49
3.3101601600646973,0.5,-0.34,0.11,0.61
3.3200831413269043,0.25,0.13,-0.13,0.31
3.3301949501037598,-0.04,0.26,0.0,0.26
3.339859962463379,-0.29,0.12,0.06,0.31
3.349916934967041,-0.36,0.18,0.05,0.4
3.3598408699035645,0.11,0.37,0.0,0.38
3.369932174682617,0.65,0.42,0.07,0.77
3.390058994293213,0.92,0.3,-0.01,0.96
3.392003059387207,1.0,0.29,0.04,1.04
3.399582862854004,1.02,0.16,-0.03,1.03
3.4095311164855957,0.78,0.08,0.06,0.78
3.4193649291992188,0.56,0.06,0.06,0.56
3.4294190406799316,0.62,0.22,0.03,0.65
3.4392149448394775,0.54,0.12,0.1,0.56
3.4492058753967285,0.44,0.21,-0.08,0.49
3.4590110778808594,0.31,0.19,0.07,0.37
3.469204902648926,0.13,0.06,-0.03,0.14
3.489530086517334,0.09,0.0,0.11,0.14
3.4907588958740234,-0.3,-0.06,0.02,0.3
3.498889923095703,-0.42,0.2,0.11,0.47
3.5091969966888428,0.0,0.52,-0.16,0.54
3.518718957901001,0.44,0.44,0.08,0.62
3.5289111137390137,0.67,0.28,0.07,0.72
3.5385849475860596,0.64,0.24,0.03,0.68
3.548548936843872,0.78,0.27,0.04,0.82
3.558922052383423,0.32,0.23,-0.01,0.39
3.5684118270874023,-0.03,0.08,0.01,0.08
3.588484048843384,-0.41,0.01,0.04,0.41
3.58975887298584,-0.4,0.18,0.03,0.43
3.5981688499450684,0.02,0.52,0.03,0.52
3.6081459522247314,0.63,0.48,0.02,0.79
3.6180410385131836,1.27,-0.01,0.01,1.27
3.628075122833252,1.73,-0.35,0.08,1.76
3.6378769874572754,1.74,-0.7,0.0,1.87
3.647955894470215,1.42,-0.73,0.01,1.59
3.657766819000244,0.81,-0.71,0.07,1.07
3.6677699089050293,0.39,-0.53,-0.01,0.65
3.688908100128174,0.19,-0.23,0.03,0.29
3.6902060508728027,0.14,-0.11,0.05,0.18
3.6975269317626953,0.33,-0.01,0.0,0.33
3.707479953765869,0.43,-0.04,0.03,0.43
3.7173728942871094,0.45,-0.14,0.01,0.47
3.7276599407196045,0.32,-0.29,0.03,0.43
3.737247943878174,0.2,-0.24,-0.01,0.31
3.7472500801086426,-0.07,-0.24,0.08,0.26
3.757127046585083,-0.39,-0.16,0.01,0.42
3.767163038253784,-0.4,0.0,0.04,0.4
3.7890548706054688,-0.16,-0.05,-0.01,0.16
3.7903261184692383,0.3,-0.15,0.06,0.34
3.7968268394470215,0.55,-0.3,0.0,0.62
3.8067688941955566,0.77,-0.38,-0.03,0.85
3.8165459632873535,0.66,-0.5,0.14,0.83
3.826601028442383,0.63,-0.56,-0.19,0.86
3.836416006088257,0.62,-0.58,0.07,0.85
3.8465728759765625,0.31,-0.58,0.06,0.66
3.856472969055176,0.01,-0.53,0.1,0.53
3.8664820194244385,0.0,-0.4,-0.02,0.4
3.8899359703063965,0.15,-0.28,0.05,0.32
3.8922359943389893,0.39,-0.13,-0.02,0.41
3.8960719108581543,0.73,-0.01,0.03,0.73
3.906097888946533,0.9,-0.08,0.13,0.91
3.916092872619629,1.08,-0.24,-0.15,1.11
3.925990104675293,1.18,-0.34,0.07,1.23
3.9359421730041504,1.13,-0.42,-0.03,1.2
3.9460110664367676,0.86,-0.51,0.1,1.0
3.955796003341675,0.51,-0.54,-0.03,0.74
3.9659180641174316,0.09,-0.53,0.12,0.55
3.9757728576660156,-0.5,-0.44,0.03,0.66
3.9919559955596924,-0.75,-0.25,0.0,0.79
3.995934009552002,-0.71,-0.04,-0.02,0.71
4.005271911621094,-0.38,0.12,0.04,0.4
4.01514196395874,-0.1,0.12,0.01,0.15
4.025050163269043,0.23,0.01,0.06,0.23
4.035107135772705,0.5,-0.15,0.05,0.52
4.045006990432739,0.45,-0.4,0.04,0.6
4.054991006851196,0.11,-0.6,0.01,0.61
4.0732810497283936,-0.11,-0.57,0.06,0.58
4.0752668380737305,-0.41,-0.44,-0.07,0.6
4.0849339962005615,-0.69,-0.39,0.09,0.79
4.09463095664978,-0.64,-0.3,0.05,0.7
4.104758977890015,-0.21,-0.21,-0.09,0.31
4.1146240234375,0.29,-0.18,-0.06,0.34
4.124650955200195,0.47,-0.21,0.19,0.54
4.134573936462402,0.05,-0.36,0.06,0.36
4.144361972808838,0.29,-0.31,-0.04,0.42
4.1544108390808105,0.31,-0.41,0.11,0.52
4.1740570068359375,-0.04,-0.54,0.01,0.54
4.17602014541626,0.1,-0.61,-0.07,0.62
4.1843650341033936,-0.31,-0.73,0.06,0.79
4.194137096405029,-0.37,-0.62,0.04,0.72
4.20409893989563,-0.61,-0.44,0.08,0.75
4.214417934417725,-0.7,-0.27,0.03,0.75
4.223780155181885,-0.5,-0.2,0.04,0.54
4.234045028686523,-0.38,-0.13,0.02,0.4
4.2443060874938965,-0.34,-0.06,0.03,0.34
4.254071950912476,0.18,-0.01,0.02,0.18
4.274667024612427,-0.21,0.02,0.09,0.22
4.278206825256348,-0.33,-0.04,-0.01,0.33
4.283509969711304,-0.12,0.08,0.03,0.14
4.293467044830322,-0.41,-0.14,0.0,0.43
4.303360939025879,-0.21,-0.14,0.06,0.25
4.3132569789886475,0.03,-0.24,-0.02,0.24
4.323041915893555,0.14,-0.27,0.0,0.3
4.333139896392822,0.07,-0.3,0.08,0.31
4.342993974685669,-0.16,-0.37,-0.05,0.4
4.353039026260376,-0.02,-0.45,0.11,0.46
4.3754048347473145,-0.42,-0.65,0.04,0.77
4.3781819343566895,0.09,-0.62,0.02,0.62
4.3827948570251465,0.13,-0.67,0.03,0.68
4.392755031585693,-0.03,-0.64,0.06,0.64
4.402791976928711,-0.26,-0.49,0.03,0.55
4.412678956985474,0.13,-0.37,0.04,0.39
4.422554016113281,0.69,-0.35,-0.02,0.77
4.432567119598389,0.06,-0.35,0.15,0.38
4.442480087280273,-0.14,-0.37,0.11,0.41
4.452773094177246,0.22,-0.36,-0.2,0.46
4.476351022720337,0.55,-0.41,-0.03,0.68
4.479928970336914,0.41,-0.35,0.13,0.55
4.482403039932251,0.24,-0.27,0.02,0.36
4.492166996002197,0.08,-0.16,0.0,0.17
4.50225305557251,-0.22,-0.07,0.17,0.28
4.5120768547058105,-0.13,-0.05,-0.06,0.15
4.522127151489258,-0.05,-0.01,0.04,0.06
4.531996965408325,-0.55,-0.09,0.04,0.55
4.541968822479248,-0.14,-0.26,0.11,0.31
4.551888942718506,-0.13,-0.35,0.0,0.37
4.5777809619903564,-0.66,-0.31,-0.17,0.74
4.57971715927124,-0.4,-0.25,0.08,0.47
4.581707954406738,0.19,-0.15,0.08,0.25
4.591536045074463,0.74,-0.27,0.04,0.78
4.601598024368286,0.61,-0.38,0.01,0.71
4.612027168273926,0.9,-0.48,-0.13,1.02
4.6213579177856445,0.97,-0.48,0.19,1.09
4.631292819976807,0.33,-0.26,0.04,0.42
4.641347885131836,0.13,-0.42,-0.05,0.44
4.651270866394043,-0.16,-0.36,0.05,0.39
4.661144018173218,-0.13,-0.29,0.05,0.32
4.678152084350586,-0.29,-0.24,0.05,0.37
4.681128025054932,-0.34,-0.28,-0.02,0.44
4.690940856933594,-0.45,-0.22,-0.03,0.5
4.7010109424591064,-0.58,-0.08,0.11,0.59
4.710856914520264,-0.52,-0.22,-0.01,0.56
4.720830917358398,-0.25,-0.42,0.04,0.49
4.7305908203125,-0.36,-0.38,0.01,0.52
4.740696907043457,-0.33,-0.43,0.02,0.54
4.750616073608398,-0.11,-0.42,0.07,0.43
4.7606401443481445,-0.08,-0.26,0.02,0.27
4.77745795249939,-0.23,-0.13,0.03,0.26
4.7802228927612305,-0.17,-0.08,0.02,0.18
4.7903361320495605,-0.08,-0.06,0.04,0.1
4.800277948379517,-0.17,-0.08,0.0,0.18
4.810269832611084,-0.02,-0.24,0.02,0.24
4.820225954055786,0.01,-0.34,0.06,0.34
4.8299829959869385,-0.36,-0.27,0.04,0.45
4.840053081512451,-0.28,-0.28,0.04,0.39
4.8499979972839355,-0.45,-0.2,0.06,0.49
4.859930038452148,-0.31,-0.21,-0.01,0.37
4.877861976623535,-0.14,-0.27,0.01,0.3
4.87976598739624,-0.13,-0.16,-0.01,0.2
4.88963508605957,-0.73,0.15,0.06,0.74
4.899593830108643,-0.57,0.15,0.02,0.58
4.9095399379730225,-0.33,0.11,0.0,0.34
4.919492959976196,0.01,0.24,0.07,0.25
4.929380893707275,0.3,0.13,0.0,0.32
4.939407825469971,0.07,0.24,-0.01,0.25
4.949206829071045,-0.23,0.1,0.11,0.27
4.9593000411987305,-1.11,0.15,-0.01,1.12
4.978075981140137,-1.03,-0.02,0.01,1.03
4.979936122894287,-0.45,-0.25,0.02,0.51
4.988940000534058,-0.29,-0.33,0.02,0.43
4.998914003372192,0.02,-0.43,0.02,0.43
5.008915901184082,0.5,-0.46,-0.01,0.67
5.01883602142334,0.94,-0.5,-0.01,1.06
5.028740882873535,0.47,-0.12,0.13,0.5
5.038812160491943,0.02,0.02,0.08,0.08
5.048570156097412,-0.17,0.05,0.07,0.19
5.058645009994507,-0.23,-0.03,-0.11,0.25
5.078620910644531,-0.34,-0.2,-0.16,0.42
5.080464839935303,-0.25,-0.28,0.14,0.4
5.088336944580078,-0.54,0.19,0.12,0.58
5.098351955413818,-0.79,0.14,-0.06,0.8
5.108173847198486,-0.72,0.05,0.04,0.72
5.118147850036621,-0.54,-0.02,0.04,0.54
5.12813401222229,-0.29,-0.03,0.02,0.29
5.138153076171875,-0.05,0.01,0.0,0.05
5.14779806137085,0.08,0.13,0.04,0.15
5.157994031906128,0.02,0.11,0.03,0.11
5.178460121154785,0.01,-0.22,0.02,0.22
5.180340051651001,-0.02,-0.29,0.04,0.29
5.187644958496094,-0.23,-0.06,0.0,0.23
5.197504043579102,0.02,0.02,0.01,0.03
5.207535982131958,-0.01,0.18,0.04,0.18
5.217501163482666,-0.02,0.22,0.0,0.22
5.227424144744873,-0.04,0.22,0.07,0.23
5.237473011016846,-0.06,0.24,0.03,0.24
5.247198104858398,0.02,0.04,0.0,0.04
5.257315158843994,0.08,-0.13,0.07,0.16
5.2785258293151855,0.05,-0.12,-0.01,0.13
5.280274868011475,-0.04,-0.05,0.02,0.06
5.287014961242676,-0.07,0.02,0.04,0.08
5.297007083892822,-0.1,0.18,0.01,0.2
5.306859970092773,-0.03,0.29,0.02,0.29
5.3168580532073975,-0.05,0.39,0.03,0.39
5.3267011642456055,-0.13,0.26,0.04,0.29
5.336842060089111,-0.11,0.04,0.02,0.11
5.347084999084473,-0.12,-0.03,0.13,0.17
5.356678009033203,-0.17,0.04,-0.11,0.2
5.378192901611328,-0.19,0.16,-0.02,0.24
5.379331111907959,-0.25,0.23,-0.02,0.34
5.386311054229736,-0.25,0.31,0.18,0.43
5.396305084228516,-0.08,0.21,0.02,0.22
5.40627384185791,0.09,0.23,0.04,0.25
5.4160308837890625,0.18,0.06,0.0,0.18
5.426093101501465,0.14,0.0,0.03,0.14
5.43612813949585,0.04,0.03,-0.04,0.06
5.445950984954834,-0.19,-0.05,0.08,0.21
5.455996990203857,-0.4,0.0,0.01,0.4
5.478595972061157,-0.59,0.03,0.03,0.59
5.479806900024414,-0.71,0.03,0.06,0.71
5.485714912414551,-0.72,0.0,-0.01,0.72
5.4956419467926025,-0.64,-0.02,0.03,0.64
5.505460023880005,-0.55,0.09,0.04,0.55
5.515413045883179,-0.48,0.19,0.01,0.51
5.525329113006592,-0.43,0.19,0.04,0.47
5.5354650020599365,-0.33,0.12,0.02,0.35
5.5452728271484375,-0.18,0.07,0.1,0.21
5.555315971374512,0.02,0.16,-0.05,0.16
5.578263998031616,0.17,0.18,0.05,0.25
5.58013916015625,0.24,0.09,0.02,0.25
5.5849549770355225,0.21,0.09,0.04,0.23
5.594835996627808,0.12,0.19,0.04,0.22
5.604830980300903,-0.06,0.11,0.02,0.12
5.61470103263855,-0.24,0.16,0.03,0.28
5.6246161460876465,-0.42,0.14,0.03,0.44
5.634726047515869,-0.46,0.25,0.04,0.52
5.644551992416382,-0.32,0.51,0.06,0.6
5.654595851898193,-0.43,0.26,0.0,0.5
5.678506851196289,-0.44,0.15,-0.06,0.46
5.681097984313965,0.08,0.44,0.09,0.45
5.684279918670654,-0.24,0.06,0.0,0.24
5.694206953048706,-0.26,0.1,0.03,0.28
5.704166889190674,-0.17,0.34,0.06,0.38
5.714519023895264,0.02,0.25,-0.01,0.25
5.723934173583984,0.2,0.19,0.02,0.27
5.734013080596924,0.01,0.03,0.04,0.05
5.743849992752075,-0.05,0.11,0.07,0.13
5.7539379596710205,0.03,0.33,0.06,0.33
5.763740062713623,0.06,0.35,-0.04,0.35
5.780004024505615,0.13,0.36,0.03,0.38
5.783496856689453,0.22,0.46,0.04,0.51
5.79348611831665,0.02,0.19,0.05,0.19
5.803468942642212,-0.06,-0.03,0.03,0.07
5.813387870788574,-0.22,0.04,-0.02,0.22
5.823429107666016,-0.48,0.16,0.02,0.5
5.833468914031982,-0.4,-0.05,0.01,0.4
5.843225002288818,-0.32,-0.15,0.04,0.35
5.863924980163574,-0.12,-0.07,0.01,0.13
5.8662590980529785,-0.09,0.13,0.04,0.16
5.872998952865601,0.02,0.22,0.04,0.22
5.882940053939819,0.18,0.18,0.06,0.26
5.892807960510254,0.05,0.08,0.05,0.1
5.902786016464233,-0.06,0.03,0.0,0.06
5.91281795501709,-0.25,-0.01,0.01,0.25
5.922695159912109,-0.24,-0.01,0.06,0.24
5.932759046554565,-0.09,0.12,0.02,0.15
5.942637920379639,0.02,0.11,-0.08,0.13
5.964682102203369,0.48,0.15,0.05,0.5
5.966438055038452,0.36,-0.2,0.04,0.41
5.972499847412109,0.18,-0.35,0.06,0.39
5.982180118560791,0.01,-0.15,0.06,0.16
5.992298126220703,-0.26,-0.08,-0.03,0.27
6.0021491050720215,-0.49,0.0,-0.01,0.49
6.012197971343994,-0.53,0.27,0.04,0.59
6.022249937057495,-0.41,0.34,0.07,0.53
6.032352924346924,-0.12,0.44,0.02,0.45
6.041919946670532,-0.25,0.18,0.02,0.3
6.064082145690918,-0.16,0.16,0.0,0.22
6.067235946655273,-0.16,0.19,0.11,0.27
6.071728944778442,-0.3,0.06,-0.04,0.3
6.081568956375122,0.02,0.23,0.0,0.23
6.0916829109191895,0.05,0.3,0.06,0.31
6.101633071899414,-0.02,0.05,-0.01,0.05
6.111487865447998,0.03,-0.04,0.03,0.05
6.12143087387085,-0.17,-0.14,-0.01,0.22
6.131482124328613,-0.28,-0.32,0.03,0.42
6.1413960456848145,-0.44,-0.33,-0.01,0.55
6.164553165435791,-0.52,-0.14,0.06,0.54
6.167811870574951,-0.72,-0.08,0.07,0.72
6.171123027801514,-0.83,-0.13,-0.08,0.84
6.180878162384033,-0.56,0.0,0.01,0.56
6.190948009490967,-0.21,0.07,0.06,0.22
6.2009100914001465,-0.05,0.0,0.02,0.05
6.210782051086426,0.2,-0.04,0.03,0.2
6.220729827880859,0.25,-0.07,0.03,0.26
6.2308878898620605,0.13,-0.05,0.07,0.15
6.240542888641357,-0.06,-0.06,0.03,0.09
6.2640581130981445,-0.13,-0.03,0.06,0.14
6.266908168792725,-0.1,0.02,0.03,0.1
6.270364999771118,0.03,0.1,0.03,0.1
6.2802770137786865,0.04,0.13,0.01,0.13
6.290265083312988,0.05,0.07,0.03,0.09
6.3001110553741455,0.1,0.07,0.06,0.13
6.310166835784912,0.18,0.22,0.0,0.28
6.320096969604492,0.1,0.26,0.04,0.28
6.330052852630615,-0.14,0.16,0.01,0.21
6.34000301361084,-0.29,0.14,0.04,0.32
6.366091966629028,-0.19,0.23,0.02,0.29
6.367807865142822,-0.08,0.23,0.02,0.24
6.369724988937378,0.28,0.31,0.02,0.41
6.379626035690308,0.53,0.23,0.04,0.57
6.3896918296813965,0.58,0.08,0.07,0.58
6.399848937988281,0.84,-0.06,0.1,0.84
6.409610986709595,-0.27,-0.08,-0.27,0.39
6.4195849895477295,-0.25,0.13,0.2,0.34
6.429441928863525,-0.44,0.13,-0.04,0.46
6.439457893371582,-0.63,0.15,0.02,0.64
6.4653449058532715,-0.68,0.13,0.04,0.69
6.469074010848999,-0.7,0.1,0.03,0.7
6.470160961151123,-0.6,0.05,0.03,0.6
6.478986978530884,-0.37,0.03,0.03,0.37
6.489197015762329,-0.08,0.01,0.02,0.08
6.498898029327393,0.26,-0.01,0.01,0.26
6.5089521408081055,0.32,-0.04,0.01,0.32
6.518851041793823,0.16,-0.13,0.03,0.2
6.5288779735565186,0.09,-0.14,0.02,0.16
6.538793087005615,0.06,-0.09,0.03,0.11
6.5486650466918945,0.2,0.02,0.03,0.2
6.567270040512085,0.25,0.17,0.02,0.3
6.5684449672698975,0.16,0.24,0.01,0.28
6.57845401763916,0.08,0.13,-0.03,0.15
6.588481903076172,0.13,0.1,0.15,0.22
6.598304033279419,0.12,0.07,0.09,0.16
6.608328819274902,-0.27,0.01,-0.14,0.3
6.618124008178711,-0.3,0.11,0.1,0.33
6.628252983093262,-0.32,0.16,0.02,0.35
6.6381919384002686,-0.19,0.27,0.03,0.33
6.648126125335693,-0.01,0.38,0.04,0.38
6.668382167816162,0.13,0.41,-0.01,0.43
6.6695780754089355,0.15,0.35,0.0,0.38
6.677847862243652,0.14,0.31,0.1,0.35
6.68781304359436,0.02,0.27,-0.03,0.27
6.697695970535278,-0.05,0.27,0.03,0.27
6.707714080810547,-0.28,0.17,-0.01,0.32
6.717416048049927,-0.53,0.16,0.02,0.55
6.727583885192871,-0.75,0.15,0.03,0.76
6.737462997436523,-0.68,0.2,0.01,0.7
6.747444152832031,-0.5,0.29,0.04,0.57
6.769229888916016,-0.29,0.31,-0.07,0.43
6.770481109619141,-0.11,0.23,0.07,0.26
6.7771689891815186,0.14,0.16,0.0,0.21
6.787134170532227,0.16,0.04,0.04,0.16
6.796972036361694,0.19,-0.01,0.11,0.21
6.807041168212891,-0.05,0.04,0.0,0.06
6.817325115203857,-0.4,0.1,0.04,0.41
6.8269548416137695,-0.57,0.17,0.02,0.59
6.836769104003906,-0.7,0.16,0.01,0.71
6.846843004226685,-0.52,0.12,0.04,0.53
6.869027137756348,-0.17,0.12,0.03,0.21
6.870147943496704,0.14,0.19,0.02,0.23
6.876511096954346,0.34,0.22,0.03,0.4
6.886561870574951,0.19,0.19,0.01,0.26
6.8963329792022705,-0.03,0.15,-0.01,0.15
6.906389951705933,-0.19,0.1,0.07,0.22
6.916198015213013,-0.08,0.0,0.03,0.08
6.926254034042358,0.11,0.02,-0.03,0.11
6.936025142669678,0.23,0.18,0.04,0.29
6.946192026138306,0.17,0.29,0.01,0.33
6.9682440757751465,0.08,0.34,0.05,0.35
6.969400882720947,0.17,0.37,0.21,0.45
6.975832939147949,-0.37,0.42,-0.17,0.58
6.985676050186157,-0.44,0.32,0.05,0.54
6.995584964752197,-0.35,0.26,0.17,0.46
7.005496978759766,-0.46,0.27,-0.08,0.53
7.015496015548706,-0.4,0.25,-0.06,0.47
7.025565147399902,-0.16,0.24,0.1,0.3
7.03529691696167,-0.17,0.23,-0.13,0.31
7.045364856719971,-0.02,0.11,0.27,0.29
7.0672221183776855,0.04,-0.01,-0.06,0.07
7.068758010864258,0.03,-0.07,0.07,0.1
7.075222015380859,-0.02,-0.13,0.02,0.13
7.0849690437316895,0.08,-0.17,-0.12,0.22
7.094882011413574,0.16,-0.13,0.0,0.2
7.104975938796997,0.23,0.03,0.11,0.25
7.114810943603516,0.31,0.07,-0.01,0.31
7.124851942062378,0.45,0.14,0.03,0.47
7.135045051574707,0.49,0.09,0.0,0.49
7.144783020019531,0.57,0.03,0.03,0.57
7.16725492477417,0.58,0.05,0.04,0.58
7.169648170471191,0.49,0.1,0.02,0.5
7.174365997314453,0.21,0.18,0.11,0.29
7.18486213684082,-0.27,0.16,-0.06,0.31
7.194302082061768,-0.14,-0.04,0.02,0.14
7.204306125640869,-0.07,-0.05,0.04,0.09
7.214179992675781,0.1,0.06,0.01,0.11
