time,gFx,gFy,gFz,gFTotal
1.427022933959961,0.0186767578125,-0.9994049072265625,-0.004150390625,1.0
1.4348220825195312,0.017791748046875,-1.002838134765625,-0.013275146484375,1.003
1.442093849182129,0.0183258056640625,-1.0061492919921875,-0.0023345947265625,1.006
1.452610969543457,0.0186614990234375,-1.00128173828125,-0.0015411376953125,1.001
1.4629387855529785,0.0172882080078125,-0.9991302490234375,-0.0011444091796875,0.999
1.4736948013305664,0.0180206298828125,-1.0037994384765625,0.001068115234375,1.004
1.4860658645629883,0.0174560546875,-1.0048828125,-0.0040283203125,1.005
1.503267765045166,0.0130157470703125,-0.9995880126953125,-0.0043487548828125,1.0
1.5039877891540527,0.0130157470703125,-0.9995880126953125,-0.0043487548828125,1.0
1.51177978515625,0.013641357421875,-1.0045013427734375,-0.0028533935546875,1.005
1.5218091011047363,0.0169677734375,-1.0027008056640625,0.0038299560546875,1.003
1.534754991531372,0.0180511474609375,-1.0006866455078125,-0.0065155029296875,1.001
1.541186809539795,0.016326904296875,-1.0012054443359375,-0.0065155029296875,1.001
1.5526249408721924,0.0171356201171875,-1.0048065185546875,-0.0126190185546875,1.005
1.5622029304504395,0.01776123046875,-1.003662109375,-0.0098724365234375,1.004
1.5741899013519287,0.0186004638671875,-1.000732421875,-0.00347900390625,1.001
1.585071086883545,0.0193634033203125,-1.0026397705078125,0.0022125244140625,1.003
1.6037240028381348,0.020172119140625,-1.0018310546875,-0.00140380859375,1.002
1.604428768157959,0.020172119140625,-1.0018310546875,-0.00140380859375,1.002
1.6110877990722656,0.0190277099609375,-1.001312255859375,-0.0042572021484375,1.002
1.6217927932739258,0.0167236328125,-1.0003509521484375,-0.01055908203125,1.001
1.633476972579956,0.01416015625,-1.0020751953125,-0.007843017578125,1.002
1.6407439708709717,0.0145263671875,-1.0023040771484375,0.0016021728515625,1.002
1.6520500183105469,0.0142974853515625,-1.002593994140625,0.000823974609375,1.003
1.6613378524780273,0.013336181640625,-1.0016937255859375,0.0012359619140625,1.002
1.6720948219299316,0.0142822265625,-1.003143310546875,-0.0066680908203125,1.003
1.68464994430542,0.015167236328125,-1.00347900390625,-0.008056640625,1.004
1.7044978141784668,0.017120361328125,-1.0011749267578125,-0.002044677734375,1.001
1.7051968574523926,0.017120361328125,-1.0011749267578125,-0.002044677734375,1.001
1.7104239463806152,0.018218994140625,-1.004119873046875,0.005218505859375,1.004
1.7203779220581055,0.0200347900390625,-1.00244140625,0.002044677734375,1.003
1.7328178882598877,0.019012451171875,-1.0008544921875,-0.0048065185546875,1.001
1.7400398254394531,0.0190582275390625,-1.0003509521484375,-0.00897216796875,1.001
1.7508158683776855,0.0189056396484375,-1.005401611328125,-0.0092315673828125,1.006
1.7608749866485596,0.017364501953125,-1.0033416748046875,-0.0018768310546875,1.003
1.7711410522460938,0.0176239013671875,-1.000518798828125,-0.0037078857421875,1.001
1.7844059467315674,0.016693115234375,-1.001739501953125,-0.0025482177734375,1.002
1.8052139282226562,0.01641845703125,-1.0026092529296875,-0.0017242431640625,1.003
1.8059229850769043,0.01641845703125,-1.0026092529296875,-0.0017242431640625,1.003
1.8097829818725586,0.014923095703125,-0.9997711181640625,-0.0065460205078125,1.0
1.8194770812988281,0.01519775390625,-1.0025177001953125,-0.00848388671875,1.003
1.8319408893585205,0.0178680419921875,-1.0046539306640625,-0.0086669921875,1.005
1.8394999504089355,0.01641845703125,-1.002044677734375,-0.0071258544921875,1.002
1.8501191139221191,0.0159912109375,-1.0016937255859375,-0.0003509521484375,1.002
1.8596711158752441,0.0157470703125,-1.001922607421875,0.000274658203125,1.002
1.8700919151306152,0.0155029296875,-1.0029144287109375,-0.001190185546875,1.003
1.8844408988952637,0.01983642578125,-1.0017547607421875,0.000457763671875,1.002
1.904444932937622,0.0187835693359375,-1.001556396484375,-0.00323486328125,1.002
1.9051408767700195,0.0187835693359375,-1.001556396484375,-0.00323486328125,1.002
1.9091339111328125,0.019561767578125,-1.0014495849609375,-0.00433349609375,1.002
1.918977975845337,0.0166168212890625,-1.0033111572265625,-0.004150390625,1.003
1.9328670501708984,0.0151214599609375,-1.0024261474609375,-0.001953125,1.003
1.939037799835205,0.0152130126953125,-1.0014801025390625,-0.008758544921875,1.002
1.948988914489746,0.0156097412109375,-1.0011138916015625,-0.0014190673828125,1.001
1.9598708152770996,0.016937255859375,-1.002532958984375,-0.002716064453125,1.003
1.9699089527130127,0.0175018310546875,-1.003631591796875,0.001007080078125,1.004
1.9830708503723145,0.0156707763671875,-1.0023345947265625,-0.0054168701171875,1.002
2.00455904006958,0.0185699462890625,-1.002410888671875,-0.0025787353515625,1.003
2.005262851715088,0.0185699462890625,-1.002410888671875,-0.0025787353515625,1.003
2.0084218978881836,0.01708984375,-1.0024261474609375,-0.0041961669921875,1.003
2.018415927886963,0.0200958251953125,-1.0019989013671875,-0.0023956298828125,1.002
2.030606985092163,0.0198516845703125,-1.001373291015625,-0.0040283203125,1.002
2.0390429496765137,0.018768310546875,-1.00201416015625,-0.00775146484375,1.002
2.048865795135498,0.0173492431640625,-1.00213623046875,-0.0058746337890625,1.002
2.058648109436035,0.0151519775390625,-1.0030059814453125,-0.0057525634765625,1.003
2.0683488845825195,0.0147552490234375,-1.0030670166015625,-0.0015716552734375,1.003
2.0819449424743652,0.0170440673828125,-1.003143310546875,-0.001434326171875,1.003
2.0883398056030273,0.0160064697265625,-1.0032196044921875,-0.0008544921875,1.003
2.1053659915924072,0.0159149169921875,-1.001190185546875,-0.0011749267578125,1.001
2.1078999042510986,0.0145263671875,-1.000030517578125,-0.0035400390625,1.0
2.1177000999450684,0.0154876708984375,-1.00140380859375,-7.62939453125e-05,1.002
2.129849910736084,0.0157623291015625,-1.00054931640625,-0.0037078857421875,1.001
2.138551950454712,0.01507568359375,-1.0020751953125,-0.0052032470703125,1.002
2.1484038829803467,0.016326904296875,-1.00274658203125,-0.00860595703125,1.003
2.158113956451416,0.0184783935546875,-1.003173828125,-0.008392333984375,1.003
2.167815923690796,0.0198822021484375,-1.00311279296875,-0.006744384765625,1.003
2.1812829971313477,0.019317626953125,-1.0030059814453125,-0.0032806396484375,1.003
2.1880369186401367,0.0179595947265625,-1.003021240234375,0.0043792724609375,1.003
2.204943895339966,0.0182342529296875,-1.00225830078125,0.003448486328125,1.002
2.206934928894043,0.0181732177734375,-1.0023651123046875,0.004150390625,1.003
2.216996908187866,0.0177459716796875,-1.0020294189453125,9.1552734375e-05,1.002
2.2285819053649902,0.013641357421875,-1.00274658203125,-0.0034027099609375,1.003
2.237013816833496,0.0118560791015625,-1.0016937255859375,-0.00433349609375,1.002
2.247534990310669,0.013916015625,-1.002349853515625,-0.009765625,1.002
2.2566299438476562,0.0141448974609375,-1.003082275390625,-0.01007080078125,1.003
2.2678780555725098,0.0146484375,-1.0015869140625,-0.0083770751953125,1.002
2.280550003051758,0.014373779296875,-1.000244140625,-0.00830078125,1.0
2.2874560356140137,0.013580322265625,-1.001617431640625,-0.0035247802734375,1.002
2.3046998977661133,0.01513671875,-1.0027008056640625,-0.0036773681640625,1.003
2.3068618774414062,0.0168304443359375,-1.0006866455078125,-0.0045166015625,1.001
2.31643009185791,0.0197906494140625,-1.001251220703125,-0.00372314453125,1.001
2.3301148414611816,0.022430419921875,-1.0028533935546875,-0.0028839111328125,1.003
2.336925983428955,0.0218658447265625,-1.0047149658203125,0.0014495849609375,1.005
2.3474678993225098,0.0213165283203125,-1.0042572021484375,0.0017852783203125,1.004
2.3590009212493896,0.0193023681640625,-1.005401611328125,0.000640869140625,1.006
2.366635799407959,0.0158233642578125,-1.0054168701171875,0.0003814697265625,1.006
2.3812029361724854,0.01361083984375,-1.0021514892578125,0.00286865234375,1.002
2.387216091156006,0.0200653076171875,-0.9965972900390625,0.0010986328125,0.997
2.4053940773010254,0.01751708984375,-0.998138427734375,-0.0019683837890625,0.998
2.407397985458374,0.01751708984375,-0.998138427734375,-0.0019683837890625,0.998
2.415897846221924,0.015625,-0.9972991943359375,-0.028228759765625,0.998
2.4286370277404785,0.0202484130859375,-0.9991912841796875,-0.00787353515625,0.999
2.4364190101623535,0.0191192626953125,-1.0065155029296875,-0.01898193359375,1.007
2.4464540481567383,0.0164642333984375,-1.007965087890625,-0.0011749267578125,1.008
2.458314895629883,0.020751953125,-1.0057220458984375,-0.00115966796875,1.006
2.466263771057129,0.0204010009765625,-1.0057220458984375,0.0028228759765625,1.006
2.479562997817993,0.0179595947265625,-1.007537841796875,0.0150909423828125,1.008
2.4864089488983154,0.01422119140625,-1.0037384033203125,0.0024871826171875,1.004
2.5061230659484863,0.012908935546875,-1.001068115234375,-0.00592041015625,1.001
2.506822109222412,0.012908935546875,-1.001068115234375,-0.00592041015625,1.001
2.5155248641967773,0.01605224609375,-0.998565673828125,-0.00726318359375,0.999
2.527425765991211,0.01617431640625,-0.997894287109375,-0.0039520263671875,0.998
2.534958839416504,0.0163116455078125,-0.99853515625,-0.0130462646484375,0.999
2.5458669662475586,0.01806640625,-0.9994049072265625,-0.0065460205078125,1.0
2.5556299686431885,0.01611328125,-1.000701904296875,-0.022369384765625,1.001
2.565551996231079,0.0150299072265625,-1.001007080078125,-0.0120086669921875,1.001
2.5790247917175293,0.01654052734375,-1.0047149658203125,-0.010589599609375,1.005
2.585169792175293,0.015380859375,-1.0068817138671875,-0.0100555419921875,1.007
2.6062350273132324,0.0204620361328125,-1.001953125,-0.0070953369140625,1.002
2.6069350242614746,0.0204620361328125,-1.001953125,-0.0070953369140625,1.002
2.6147658824920654,0.01885986328125,-1.000885009765625,0.0044708251953125,1.001
2.6267690658569336,0.0171051025390625,-1.00164794921875,-0.001739501953125,1.002
2.63438081741333,0.0175933837890625,-1.0019073486328125,0.01007080078125,1.002
2.6454858779907227,0.0160980224609375,-1.0007171630859375,0.0152587890625,1.001
2.655247926712036,0.014312744140625,-1.00213623046875,0.0107879638671875,1.002
2.6650381088256836,0.0133209228515625,-1.003753662109375,0.008544921875,1.004
2.6782188415527344,0.015625,-1.0046234130859375,-0.013916015625,1.005
2.6845829486846924,0.018096923828125,-1.0035247802734375,-0.017120361328125,1.004
2.7058777809143066,0.0208282470703125,-1.002044677734375,-0.0177459716796875,1.002
2.706495761871338,0.0208282470703125,-1.002044677734375,-0.0177459716796875,1.002
2.714097023010254,0.0199432373046875,-1.0035552978515625,-0.006195068359375,1.004
2.726947784423828,0.0213623046875,-0.999176025390625,-0.0042266845703125,0.999
2.7339248657226562,0.017913818359375,-0.999603271484375,-0.0019073486328125,1.0
2.743726968765259,0.0176544189453125,-1.00225830078125,0.0002288818359375,1.002
2.754668951034546,0.017059326171875,-1.0037841796875,0.0051727294921875,1.004
2.764488935470581,0.014434814453125,-1.002105712890625,0.004180908203125,1.002
2.7926230430603027,0.014190673828125,-1.0033111572265625,-0.00762939453125,1.003
2.79348087310791,0.014190673828125,-1.0033111572265625,-0.00762939453125,1.003
2.7948389053344727,0.014190673828125,-1.0033111572265625,-0.00762939453125,1.003
2.803100109100342,0.013946533203125,-1.003204345703125,-0.0037384033203125,1.003
2.8130788803100586,0.012664794921875,-1.0026092529296875,-0.0064697265625,1.003
2.826037883758545,0.0142822265625,-1.00439453125,-0.0061492919921875,1.005
2.833028793334961,0.0162506103515625,-1.0042266845703125,-0.003021240234375,1.004
2.843822956085205,0.01751708984375,-1.002532958984375,-0.008514404296875,1.003
2.8535099029541016,0.017913818359375,-1.0010528564453125,-0.000457763671875,1.001
2.8638501167297363,0.0205230712890625,-1.00067138671875,-0.009490966796875,1.001
2.892014980316162,0.0178985595703125,-1.0005645751953125,-0.0048980712890625,1.001
2.8931989669799805,0.0178985595703125,-1.0005645751953125,-0.0048980712890625,1.001
2.894402027130127,0.0178985595703125,-1.0005645751953125,-0.0048980712890625,1.001
2.902895927429199,0.0169677734375,-1.0026397705078125,-0.0015411376953125,1.003
2.9126358032226562,0.0159454345703125,-1.0027008056640625,-0.005889892578125,1.003
2.925583839416504,0.0154266357421875,-1.0041351318359375,-0.0006561279296875,1.004
2.9333128929138184,0.015289306640625,-1.004791259765625,-0.000244140625,1.005
2.9432311058044434,0.012542724609375,-1.002960205078125,-0.0020904541015625,1.003
2.9530138969421387,0.011962890625,-1.0020599365234375,0.0033721923828125,1.002
2.9632821083068848,0.011962890625,-1.0036163330078125,-0.0030670166015625,1.004
2.9925689697265625,0.019500732421875,-1.0048370361328125,-0.0121612548828125,1.005
2.993277072906494,0.019500732421875,-1.0048370361328125,-0.0121612548828125,1.005
2.9939639568328857,0.019500732421875,-1.0048370361328125,-0.0121612548828125,1.005
3.002161979675293,0.0208740234375,-1.00201416015625,-0.0069122314453125,1.002
3.012662887573242,0.0216522216796875,-1.0012969970703125,-0.0079193115234375,1.002
3.024913787841797,0.021484375,-0.9989013671875,-0.001800537109375,0.999
3.031688928604126,0.0216217041015625,-0.998321533203125,-0.0023193359375,0.999
3.042651891708374,0.0205078125,-0.99871826171875,-0.0015869140625,0.999
3.0521230697631836,0.01953125,-0.999237060546875,-0.0049591064453125,0.999
3.062798023223877,0.0175933837890625,-1.000030517578125,-0.0029296875,1.0
3.090794086456299,0.0112762451171875,-1.0041351318359375,0.0003814697265625,1.004
3.0919318199157715,0.0112762451171875,-1.0041351318359375,0.0003814697265625,1.004
3.0932860374450684,0.0112762451171875,-1.0041351318359375,0.0003814697265625,1.004
3.1014270782470703,0.012176513671875,-1.0045623779296875,3.0517578125e-05,1.005
3.1113510131835938,0.0127105712890625,-1.0036773681640625,-0.0001983642578125,1.004
3.123837947845459,0.014923095703125,-1.002044677734375,-0.0030670166015625,1.002
3.1324257850646973,0.0162811279296875,-1.001251220703125,-0.001922607421875,1.001
3.143402099609375,0.01800537109375,-1.0013275146484375,-0.00653076171875,1.002
3.151240825653076,0.0178680419921875,-1.00140380859375,-0.0052947998046875,1.002
3.1621739864349365,0.0187530517578125,-1.0015411376953125,-0.0057220458984375,1.002
3.1914658546447754,0.0208587646484375,-1.00439453125,-0.0006866455078125,1.005
3.192183017730713,0.0208587646484375,-1.00439453125,-0.0006866455078125,1.005
3.1928839683532715,0.0208587646484375,-1.00439453125,-0.0006866455078125,1.005
3.200829029083252,0.019805908203125,-1.0027923583984375,-0.0046234130859375,1.003
3.2137351036071777,0.018951416015625,-1.0028076171875,-0.0020751953125,1.003
3.224174976348877,0.0177764892578125,-1.0012969970703125,-0.00421142578125,1.001
3.23048996925354,0.01556396484375,-1.0007171630859375,-0.0031280517578125,1.001
3.241518020629883,0.0164642333984375,-1.000213623046875,-0.001556396484375,1.0
3.2513418197631836,0.0149078369140625,-1.0025787353515625,-0.0030975341796875,1.003
3.2606887817382812,0.0145416259765625,-1.0034942626953125,-0.0031585693359375,1.004
3.275716781616211,0.0144195556640625,-1.0040740966796875,-0.0068206787109375,1.004
3.291456937789917,0.0143280029296875,-1.003814697265625,-0.0036468505859375,1.004
3.2921500205993652,0.0143280029296875,-1.003814697265625,-0.0036468505859375,1.004
3.3003158569335938,0.015869140625,-1.0018157958984375,-0.000274658203125,1.002
3.3100969791412354,0.01702880859375,-1.0003814697265625,-0.00225830078125,1.001
3.3237390518188477,0.0175628662109375,-1.001251220703125,-0.0011444091796875,1.001
3.33005690574646,0.01873779296875,-1.0015716552734375,-0.004638671875,1.002
3.3405699729919434,0.01910400390625,-1.001190185546875,-0.0046539306640625,1.001
3.350484848022461,0.01904296875,-1.001007080078125,-0.0065765380859375,1.001
3.360729932785034,0.016693115234375,-0.9998321533203125,-0.0067138671875,1.0
3.374440908432007,0.017974853515625,-1.002105712890625,-0.004547119140625,1.002
3.391087055206299,0.0159759521484375,-1.002288818359375,-0.0013427734375,1.002
3.3917808532714844,0.0159759521484375,-1.002288818359375,-0.0013427734375,1.002
3.3996877670288086,0.0133514404296875,-1.0035400390625,-0.0024871826171875,1.004
3.410801887512207,0.0121917724609375,-1.0019989013671875,-0.0014190673828125,1.002
3.423090934753418,0.0133819580078125,-0.9970550537109375,-0.001190185546875,0.997
3.4297659397125244,0.0169525146484375,-0.993133544921875,-9.1552734375e-05,0.993
3.4400410652160645,0.0198822021484375,-0.9868316650390625,0.002044677734375,0.987
3.450653076171875,0.01776123046875,-0.9948577880859375,0.0006866455078125,0.995
3.461738109588623,0.0192108154296875,-1.005889892578125,-0.0129241943359375,1.006
3.473594903945923,0.02386474609375,-1.004730224609375,-0.0145263671875,1.005
